filename	acq_time	operator	randstr
anat/sub-1007_T1w.nii.gz	2020-02-05T11:02:29.277500	n/a	ef391887
fmap/sub-1007_acq-bold_magnitude1.nii.gz	2020-02-05T11:07:41.497500	n/a	483f3bda
fmap/sub-1007_acq-bold_magnitude2.nii.gz	2020-02-05T11:07:41.497500	n/a	483f3bda
fmap/sub-1007_acq-bold_phasediff.nii.gz	2020-02-05T11:07:42.145000	n/a	2ea4a297
func/sub-1007_task-mid_run-1_sbref.nii.gz	2020-02-05T11:09:54.847500	n/a	a7af6a64
func/sub-1007_task-mid_run-1_bold.nii.gz	2020-02-05T11:10:01.847500	n/a	bae441c0
func/sub-1007_task-mid_run-2_sbref.nii.gz	2020-02-05T11:18:14.135000	n/a	45e8ddc5
func/sub-1007_task-mid_run-2_bold.nii.gz	2020-02-05T11:18:21.135000	n/a	d7533e3d
func/sub-1007_task-sharedreward_run-1_sbref.nii.gz	2020-02-05T11:26:53.245000	n/a	14d03c16
func/sub-1007_task-sharedreward_run-1_bold.nii.gz	2020-02-05T11:27:00.245000	n/a	e1d7f7e3
func/sub-1007_task-sharedreward_run-2_sbref.nii.gz	2020-02-05T11:34:44.070000	n/a	58f06c4b
func/sub-1007_task-sharedreward_run-2_bold.nii.gz	2020-02-05T11:34:51.070000	n/a	d9dfe092
func/sub-1007_task-socialdoors_run-1_sbref.nii.gz	2020-02-05T11:42:52.295000	n/a	b34a1584
func/sub-1007_task-socialdoors_run-1_bold.nii.gz	2020-02-05T11:42:59.295000	n/a	a91ad228
func/sub-1007_task-doors_run-1_sbref.nii.gz	2020-02-05T11:52:16.047500	n/a	f95c0105
func/sub-1007_task-doors_run-1_bold.nii.gz	2020-02-05T11:52:23.047500	n/a	79169a5a
func/sub-1007_task-ugdg_run-1_sbref.nii.gz	2020-02-05T12:02:19.260000	n/a	a05419e3
func/sub-1007_task-ugdg_run-1_bold.nii.gz	2020-02-05T12:02:26.260000	n/a	20d19da3
func/sub-1007_task-ugdg_run-2_sbref.nii.gz	2020-02-05T12:09:26.812500	n/a	f5ce50eb
func/sub-1007_task-ugdg_run-2_bold.nii.gz	2020-02-05T12:09:33.812500	n/a	c01e8f5f
